x,y,Speed,Velocity,Temperature,HF
22.399999999999945,6,0.5,4.98,650.0,41287.555
23.799999999999944,6,0.5,4.98,650.0,40625.734
25.199999999999942,6,0.5,4.98,650.0,33794.797
26.59999999999994,6,0.5,4.98,650.0,31652.225
27.99999999999994,6,0.5,4.98,650.0,31596.43
29.399999999999938,6,0.5,4.98,650.0,29930.766
30.799999999999937,6,0.5,4.98,650.0,29772.26
32.19999999999993,6,0.5,4.98,650.0,29984.842
33.59999999999994,6,0.5,4.98,650.0,30095.746
34.99999999999993,6,0.5,4.98,650.0,29812.496
36.399999999999935,6,0.5,4.98,650.0,29835.455
37.79999999999994,6,0.5,4.98,650.0,29816.625
39.19999999999993,6,0.5,4.98,650.0,29804.443
40.59999999999992,6,0.5,4.98,650.0,29804.443
41.99999999999993,6,0.5,4.98,650.0,29804.443
43.399999999999935,6,0.5,4.98,650.0,29804.443
44.799999999999926,6,0.5,4.98,650.0,29804.443
46.19999999999992,6,0.5,4.98,650.0,29804.443
47.59999999999992,6,0.5,4.98,650.0,29804.443
48.99999999999993,6,0.5,4.98,650.0,29804.443
50.39999999999992,6,0.5,4.98,650.0,29804.443
51.79999999999991,6,0.5,4.98,650.0,29804.443
53.19999999999992,6,0.5,4.98,650.0,29804.443
54.59999999999992,6,0.5,4.98,650.0,29804.443
55.999999999999915,6,0.5,4.98,650.0,29804.443
57.399999999999906,6,0.5,4.98,650.0,29804.443
58.79999999999991,6,0.5,4.98,650.0,29804.443
-30.8,8,0.5,4.98,650.0,29523.8
-29.400000000000002,8,0.5,4.98,650.0,29523.8
-28.000000000000004,8,0.5,4.98,650.0,29523.8
-26.600000000000005,8,0.5,4.98,650.0,29523.8
-25.200000000000006,8,0.5,4.98,650.0,29523.8
-23.800000000000008,8,0.5,4.98,650.0,29523.8
-22.40000000000001,8,0.5,4.98,650.0,29523.8
-21.00000000000001,8,0.5,4.98,650.0,29523.8
-19.600000000000012,8,0.5,4.98,650.0,29518.096
-18.200000000000014,8,0.5,4.98,650.0,29610.758
-16.800000000000015,8,0.5,4.98,650.0,29977.025
-15.400000000000016,8,0.5,4.98,650.0,29926.357
-14.000000000000018,8,0.5,4.98,650.0,29638.639
-12.60000000000002,8,0.5,4.98,650.0,31536.377
-11.20000000000002,8,0.5,4.98,650.0,32184.287
-9.800000000000022,8,0.5,4.98,650.0,1646692.1
-8.400000000000023,8,0.5,4.98,650.0,3057717.8
-7.000000000000025,8,0.5,4.98,650.0,4111609.8
-5.600000000000026,8,0.5,4.98,650.0,5219939.0
-4.200000000000028,8,0.5,4.98,650.0,6401970.0
-2.800000000000029,8,0.5,4.98,650.0,7555634.5
-1.4000000000000306,8,0.5,4.98,650.0,8359809.5
-3.197442310920451e-14,8,0.5,4.98,650.0,8825941.0
1.3999999999999666,8,0.5,4.98,650.0,8901376.0
2.799999999999965,8,0.5,4.98,650.0,8340025.5
4.199999999999964,8,0.5,4.98,650.0,7878060.5
5.599999999999962,8,0.5,4.98,650.0,7282673.0
6.999999999999961,8,0.5,4.98,650.0,6534968.0
8.39999999999996,8,0.5,4.98,650.0,5776716.5
9.799999999999958,8,0.5,4.98,650.0,4537283.0
11.199999999999957,8,0.5,4.98,650.0,3571347.5
12.599999999999955,8,0.5,4.98,650.0,2724691.5
13.999999999999954,8,0.5,4.98,650.0,2220387.8
15.399999999999952,8,0.5,4.98,650.0,1118684.9
16.79999999999995,8,0.5,4.98,650.0,38970.715
18.19999999999995,8,0.5,4.98,650.0,29624.088
19.599999999999948,8,0.5,4.98,650.0,7385.9385
20.999999999999947,8,0.5,4.98,650.0,29746.38
22.399999999999945,8,0.5,4.98,650.0,31880.477
23.799999999999944,8,0.5,4.98,650.0,32758.707
25.199999999999942,8,0.5,4.98,650.0,31530.248
26.59999999999994,8,0.5,4.98,650.0,29853.42
27.99999999999994,8,0.5,4.98,650.0,29708.594
29.399999999999938,8,0.5,4.98,650.0,29595.562
30.799999999999937,8,0.5,4.98,650.0,29427.207
32.19999999999993,8,0.5,4.98,650.0,29618.43
33.59999999999994,8,0.5,4.98,650.0,29598.566
34.99999999999993,8,0.5,4.98,650.0,29514.787
36.399999999999935,8,0.5,4.98,650.0,29537.746
37.79999999999994,8,0.5,4.98,650.0,29518.916
39.19999999999993,8,0.5,4.98,650.0,29508.56
40.59999999999992,8,0.5,4.98,650.0,29508.56
41.99999999999993,8,0.5,4.98,650.0,29508.56
43.399999999999935,8,0.5,4.98,650.0,29508.56
44.799999999999926,8,0.5,4.98,650.0,29508.56
46.19999999999992,8,0.5,4.98,650.0,29508.56
47.59999999999992,8,0.5,4.98,650.0,29508.56
48.99999999999993,8,0.5,4.98,650.0,29508.56
50.39999999999992,8,0.5,4.98,650.0,29508.56
51.79999999999991,8,0.5,4.98,650.0,29508.56
53.19999999999992,8,0.5,4.98,650.0,29508.56
54.59999999999992,8,0.5,4.98,650.0,29508.56
55.999999999999915,8,0.5,4.98,650.0,29508.56
57.399999999999906,8,0.5,4.98,650.0,29508.56
58.79999999999991,8,0.5,4.98,650.0,29508.56
-30.8,10,0.5,4.98,650.0,29707.758
-29.400000000000002,10,0.5,4.98,650.0,29707.758
-28.000000000000004,10,0.5,4.98,650.0,29707.758
-26.600000000000005,10,0.5,4.98,650.0,29707.758
-25.200000000000006,10,0.5,4.98,650.0,29707.758
-23.800000000000008,10,0.5,4.98,650.0,29707.758
-22.40000000000001,10,0.5,4.98,650.0,29707.758
-21.00000000000001,10,0.5,4.98,650.0,29707.758
-19.600000000000012,10,0.5,4.98,650.0,29702.053
-18.200000000000014,10,0.5,4.98,650.0,29852.432
-16.800000000000015,10,0.5,4.98,650.0,30147.07
-15.400000000000016,10,0.5,4.98,650.0,30096.402
-14.000000000000018,10,0.5,4.98,650.0,29897.635
-12.60000000000002,10,0.5,4.98,650.0,28456.64
-11.20000000000002,10,0.5,4.98,650.0,29157.19
-9.800000000000022,10,0.5,4.98,650.0,1493608.2
-8.400000000000023,10,0.5,4.98,650.0,2866679.2
-7.000000000000025,10,0.5,4.98,650.0,4079682.8
-5.600000000000026,10,0.5,4.98,650.0,4602359.0
-4.200000000000028,10,0.5,4.98,650.0,5714659.5
-2.800000000000029,10,0.5,4.98,650.0,6779664.0
-1.4000000000000306,10,0.5,4.98,650.0,7533348.5
-3.197442310920451e-14,10,0.5,4.98,650.0,7959140.5
1.3999999999999666,10,0.5,4.98,650.0,7980568.0
2.799999999999965,10,0.5,4.98,650.0,7477994.0
4.199999999999964,10,0.5,4.98,650.0,7110933.5
5.599999999999962,10,0.5,4.98,650.0,6529402.5
6.999999999999961,10,0.5,4.98,650.0,5773243.0
8.39999999999996,10,0.5,4.98,650.0,5215999.0
9.799999999999958,10,0.5,4.98,650.0,4185422.0
11.199999999999957,10,0.5,4.98,650.0,3325623.8
12.599999999999955,10,0.5,4.98,650.0,2629842.2
13.999999999999954,10,0.5,4.98,650.0,2159195.8
15.399999999999952,10,0.5,4.98,650.0,1103190.9
16.79999999999995,10,0.5,4.98,650.0,39677.56
18.19999999999995,10,0.5,4.98,650.0,33088.785
19.599999999999948,10,0.5,4.98,650.0,25868.955
20.999999999999947,10,0.5,4.98,650.0,31840.658
22.399999999999945,10,0.5,4.98,650.0,30984.312
23.799999999999944,10,0.5,4.98,650.0,29946.457
25.199999999999942,10,0.5,4.98,650.0,31574.877
26.59999999999994,10,0.5,4.98,650.0,29923.213
27.99999999999994,10,0.5,4.98,650.0,29767.021
29.399999999999938,10,0.5,4.98,650.0,29731.348
30.799999999999937,10,0.5,4.98,650.0,29576.832
32.19999999999993,10,0.5,4.98,650.0,29804.086
33.59999999999994,10,0.5,4.98,650.0,29783.299
34.99999999999993,10,0.5,4.98,650.0,29665.896
36.399999999999935,10,0.5,4.98,650.0,29688.855
37.79999999999994,10,0.5,4.98,650.0,29670.025
39.19999999999993,10,0.5,4.98,650.0,29659.3
40.59999999999992,10,0.5,4.98,650.0,29659.3
41.99999999999993,10,0.5,4.98,650.0,29659.3
43.399999999999935,10,0.5,4.98,650.0,29659.3
44.799999999999926,10,0.5,4.98,650.0,29659.3
46.19999999999992,10,0.5,4.98,650.0,29659.3
47.59999999999992,10,0.5,4.98,650.0,29659.3
48.99999999999993,10,0.5,4.98,650.0,29659.3
50.39999999999992,10,0.5,4.98,650.0,29659.3
51.79999999999991,10,0.5,4.98,650.0,29659.3
53.19999999999992,10,0.5,4.98,650.0,29659.3
54.59999999999992,10,0.5,4.98,650.0,29659.3
55.999999999999915,10,0.5,4.98,650.0,29659.3
57.399999999999906,10,0.5,4.98,650.0,29659.3
58.79999999999991,10,0.5,4.98,650.0,29659.3
